fingerprint,ruleId,uri,line,level,cwe,owasp_asvs,compliance_name,meta_source,triage_status,fixed_in_version,external_ticket_id,external_system,pci_dss,sox,soc2,gost_r_57580,dashboard_cwe_class,sla_state,sla_seconds_until_due,ttf_seconds_open,message
0347615ccbf35ff8f39c217f73a69f5d8aabe74a5ab262a66a7d86dcf2fec367,spring-mvc-csrf-state-changing,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,126,warning,CWE-352,A01,Spring MVC state-changing handler — CSRF mitigations not evident from controller source,static_registry,new,,,,6.5.10;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-352,none,,,Spring MVC state-changing handler — CSRF mitigations not evident from controller source: Spring MVC state-changing endpoint без CSRF token.
c1140003a56fc164a7292f6263679c7a051d798f3abec72083c31ef69f87f48b,spring-mvc-csrf-state-changing,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,171,warning,CWE-352,A01,Spring MVC state-changing handler — CSRF mitigations not evident from controller source,static_registry,new,,,,6.5.10;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-352,none,,,Spring MVC state-changing handler — CSRF mitigations not evident from controller source: Spring MVC state-changing endpoint без CSRF token.
95504f5ba2c035f29c12ab453601071672cdbaaafe2a9523d4a58d2d2e738827,spring-mvc-csrf-state-changing,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,216,warning,CWE-352,A01,Spring MVC state-changing handler — CSRF mitigations not evident from controller source,static_registry,new,,,,6.5.10;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-352,none,,,Spring MVC state-changing handler — CSRF mitigations not evident from controller source: Spring MVC state-changing endpoint без CSRF token.
65cea7738fffb8678dad5aecb5513b2ad9deddd47e2845c92210dbcef88c4fb1,spring-mvc-csrf-state-changing,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,261,warning,CWE-352,A01,Spring MVC state-changing handler — CSRF mitigations not evident from controller source,static_registry,new,,,,6.5.10;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-352,none,,,Spring MVC state-changing handler — CSRF mitigations not evident from controller source: Spring MVC state-changing endpoint без CSRF token.
e333beac01573d8f4cf279ba19363e25c139940e4dcf9215cafcc01b6c872c11,spring-mvc-csrf-state-changing,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/RfqController.java,28,warning,CWE-352,A01,Spring MVC state-changing handler — CSRF mitigations not evident from controller source,static_registry,new,,,,6.5.10;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-352,none,,,Spring MVC state-changing handler — CSRF mitigations not evident from controller source: Spring MVC state-changing endpoint без CSRF token.
493f772fe7c8dfb3387dfc54c8e9827108789e1a34af046ad1c80718f13561b1,spring-mvc-csrf-state-changing,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SupportController.java,22,warning,CWE-352,A01,Spring MVC state-changing handler — CSRF mitigations not evident from controller source,static_registry,new,,,,6.5.10;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-352,none,,,Spring MVC state-changing handler — CSRF mitigations not evident from controller source: Spring MVC state-changing endpoint без CSRF token.
5569356fc2949a278c2c936dae86e563ec17a52db60a768c3e90dba4f1912d12,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/BankController.java,36,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e88ed291266fe552fdd1285facff6f72b4441da0e40188d6ef55e4562292c2d5,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/BankController.java,80,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
0339e1176435c34bbb40a75ea28b573f665eb32fe34ab6bcad81fbde962ffd10,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/BankController.java,123,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
96d4ec252b7315cf3cf7f59f518eafedfac9b6d7e03aa30e8f127ceffd84d6ca,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealController.java,32,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
13e5e915aa448fcce2fd195c42597ed0c4127cb24e700f3af9778ecd6496147e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealController.java,96,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
cdb75139e106abca22df4f561c12b52fa8c304d13f9ba6c6f9e4aaa872690fbd,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealController.java,153,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8b781eb8bfa10c0a69271e14cc633403cc8e014d5df39bea43d21a8cf26d24d4,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealController.java,216,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
6b080e45eca09e71a82a9735d705c163bafbc5e727006baa8b3a52d22f58a63a,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealControllerImpl.java,25,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
62751bb4f7fcdb2ecfc749225b68af960be0c76bb806e271b32d34f1c781cebc,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealControllerImpl.java,37,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
0f0a490a6b991a3b1ecb35cea019e304ea0e706cc2e1a366843fb9d7ab3ac04e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealControllerImpl.java,50,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
4e87509daf91cea42ba7ddaddbbe6f7ff5d3ecead70dda17dcf2d0fe72e12f79,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DealControllerImpl.java,62,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
ab33c7a267bb88bdbfbcf30969a964edbb2710dd0f460843f2023d5fb2d4fe1b,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositController.java,34,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
70d7dad73a570edcc324cb252ba7266443ec4021f158295bae8d0fc539d32cc2,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositController.java,70,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
a39616d40bc41ca4bcb37417033e014395062751f1d0670bcd84e08e7aa6d187,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositController.java,91,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e92e2091373de439045a0bb564cc81a98959d4999d6d30abbc8bb84fca7c7a6a,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositController.java,99,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
23874b079ba757bb1ddcc30aa66f8f5a11be6b4ea1b65a4586621d54c9a048d0,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositController.java,104,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
d2cb56f22902ac2548a2317252ff88dc468cd12b1771077828869ca92d5e1a3b,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositController.java,135,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
abf71ae92fe92be2270dc37f52b4f1ca1d7586bd42aa834a8616f75d9454bddf,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositController.java,165,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
70c118c341bdaf730fe3474597a759dea041e9dc3790d46ecee1ee0346e66e2a,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositControllerImpl.java,28,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
d90227191fe7fbd20584cb25e57543aadc38efa9a169d3971efc9c8607dd2e37,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositControllerImpl.java,38,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
5615d833d749293008f6a1dc72798f032251b88779d207094dc7533ffe806b93,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositControllerImpl.java,46,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
5f1fb293c68ef9871d78c3f3e999dd9b5e00ba96169d79b7d2014f5f7c5a47b9,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositControllerImpl.java,57,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
48b5214400ca29ae585443ea7207b82def7570e4b7ba329a5f1eabdde4706c0e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositControllerImpl.java,64,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
918c53b6c106dc55a17cf04cf277fb5bca018c08862a9b93442952cdf2561a46,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositControllerImpl.java,71,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
dd6c38f36412c75e1d71db9c83e0766be503c0788bf51c042b9e04a96bb9ef9c,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositControllerImpl.java,78,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8874c16e00e6453a4c54688b2f4aabcb72b02ce9d35cbf4a2d13c701839e15da,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositOvernightController.java,35,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
301bd0207b2f319bab017380d8bf1d994fbb94505ba914abbdd3efb92c0a5a47,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositOvernightController.java,98,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
ac4ba60d11b1cf9d9ee943b3290c3540904d95ad8285b4aa570e5213055cce23,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositOvernightController.java,140,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
758ed41f606df5b05c6991b52534518ad2f0bd27103d07a6b965c951a7b2f2b7,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositOvernightController.java,196,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
b58a02dcba434aecc6c9b30e4f3ef7c85edeb04520bdef5c12193f67dbb02ffe,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositOvernightController.java,255,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
534238d2aa0f62f9a30d86378680def057fd13c07c5ab87396834cbb2a1b7143,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DepositOvernightController.java,306,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
0f54df7b673bbc02e5e0485899ce638725b8a8aefdd77174525fc347385e41b0,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DocumentController.java,31,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
36b35266168391cdd6ac3708717e74cce3e07d4abd5f1a5c6ef2df8cc9abbd18,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/DocumentController.java,74,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
