fingerprint,ruleId,uri,line,level,cwe,owasp_asvs,compliance_name,meta_source,triage_status,fixed_in_version,external_ticket_id,external_system,pci_dss,sox,soc2,gost_r_57580,dashboard_cwe_class,sla_state,sla_seconds_until_due,ttf_seconds_open,message
083805cd4a4dc75df4c904a9e08d389d7a9c68186924754463ad824a1c165639,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,51,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
c8acfa3eba63d77a5f15cd83be9e64bf22bb421d5e45a8510dd6acca3c6dd380,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,93,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
5bfabed53dbbb2d1fe7cfdbfe9cb4e557e6bdc0cfc3789847299280ae950d27e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,144,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
52b8c451a9324923d4568f8cc498da80a3ca6bb241d99983d2be7a92aedc3add,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,195,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
9c18a59f0882976b72f29975b9aea6ef1b53eca110420db6143b79be70710208,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,250,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e47e9d7f1726fa45c7e17c767bf539d16a2d5bacb8d468e23faf27fef0387fd9,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,299,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
9014da600450637fb644ffc76b8540d958d1e0543a4394b418a91e296c3c2c69,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,350,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
2c834c1143d133033546eb9cc3e35335831a1431d1e602cdbbd5b41b10902397,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,407,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8c7927e26362625cde12f3a6bc468a025796b868f178f538c2feea16e8b148f3,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,457,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
a1bd47b65c15de92876f5480b76bcdc3ef4a089bbee1ef98dcb9a00230b580e6,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,506,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
9919f859fc4ebbbff832299794552214b6f1aa19951fe99a6230b0b7094c334e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,570,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
92a410bbe44530fbe0faa95f9dd7688b33aac911d08c515039bd3008c3c5cf48,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,627,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
9cbe620426649d03403bf26ab27278d8bee62b4a7d6a11f77d191f730486eddb,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,680,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
68b750fd8a4ecdc9f54c304b4e3f6c7355fed456e030f9d604777cc58006f5dd,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/FrontController.java,737,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e19c97c086937b1c1382ccdbf1898e442520604f33d86c83637cc22be5fbe390,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/MobilePubKeyController.java,26,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8d74fa6e91aeef3442d96947b9090dcb7e0f65d060301c46af292828c242665f,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/MobilePubKeyController.java,69,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
5e947723d6ce70f4908aedcaa772f13e2e68e8da482e23980d4f19662f085db5,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/OtpController.java,24,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
9bc46f5dce59a755391ded117d8ba67c1eb488524acc236500febe25ac5d0aa2,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/OtpController.java,49,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
546921e3cc5cfb8fb17fee902f074a49b93eabad4cc923d87cf3bb2410a08ae0,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PcServerController.java,17,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
c09fdc53933de742f2020822e3178d3d9057cf016c2e8f8d90d63a47e55662ef,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,34,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8cd7d97f5597dce32ca4d8a02a0b61ce4cd8f943edb9a9c5a408ee787b338e5d,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,83,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
97a62fd48711204f37cdff3f313f5ece2105ffacc1e2e5a33e0247adc6d24f72,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,126,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
bf942d397f10466c8e20724032ac9cf02b99e69038bcd4b70eb299f434d4757c,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,171,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8ee335083cd53ba93287e20be8ca0685de01e58a39dc59ee45952a6f1f3dc7d0,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,216,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
4e9e28dae84835624f4ddfb457351e7597b907067f3e161ca4e73af7d02dda02,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PhoneController.java,261,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
a8df43eb4471b016c1048f87d3d68b80f5b17263ad6c9407c744c3a1ac8f0702,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/PubKeyController.java,24,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
fc218f2623dc92a299f183c7e9d269d02489634e73f78f5547fdbe881554663b,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/RfqController.java,28,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
a5f6324c9e2674b9ad92538392351e673cf8bc18f7fa6fdec7d71c85176105a8,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/RfqController.java,84,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
7aaf99c8c8721fed011e76d0d2adcfb133168a73d2b370cd5ec85062e9d315dd,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleBankController.java,25,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
1c784185d5e608c6b62016a423579146f46ab6d252de24589e15bc7d4e5d2034,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleBankController.java,33,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
4286a89c4f21adbe85882c652944f865ab0def89dac3cb8ac44a8867518e2691,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleBankController.java,41,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
ac95de6a3a1a64224b2f8a2a8ee085ac18a25c44193ec890f73abd151922ade3,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDepositOvernightController.java,24,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e185dd21d4cd62062c468efa65c1646248cd89a5c6c2f2c152b97e272cd5cc70,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDepositOvernightController.java,33,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
a4a25100dfa68ec7289fb5a7478343decf881db103ff713904ca0841bea9a1b8,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDepositOvernightController.java,41,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e6bcc12be8bdebdbc1a6d8e2f9dd096a46a0bf8a59f8da55c0d03ccc3b4d98cd,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDepositOvernightController.java,51,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
de59379c835af35c6bdc590259029a953aa3535187170ed79731620dd9840923,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDepositOvernightController.java,60,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
6d1851e250269e2faa09f7a445ba13b904fb45449d83b7546df58830f09425fc,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDepositOvernightController.java,69,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
d8cf2695b85f9be19f7068bb670999deb4920cc96916aabc9fd16c4dba78dc4c,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDocumentController.java,25,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
57c6ba41ec2124a865cb1093eb5308aa1bc63f796c2413d999a8bfb6b921beac,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleDocumentController.java,37,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e01bc929461e2a192e7688243a3f286172d0a3d5a0e225dcaa25fcb0c0993bbc,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,37,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
