fingerprint,ruleId,uri,line,level,cwe,owasp_asvs,compliance_name,meta_source,triage_status,fixed_in_version,external_ticket_id,external_system,pci_dss,sox,soc2,gost_r_57580,dashboard_cwe_class,sla_state,sla_seconds_until_due,ttf_seconds_open,message
3310612a22533b5b489f8b424f46414fa6558c3e7258f192cc7c138ad7be0d0f,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,45,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
3778102f1d634fa48a1eba639c7a6cdf089c38b6d78ede2386c85d697501d22f,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,53,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
0d5d65e79bf4405f1b2d21ba2e2028c585c9050bec0430d04b7498f7a0f11adf,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,61,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
39951143081cc0803e99428aa4ac5d8808b602e4157d55669d441daadd083f30,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,72,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
c453c08a8ed13cfef5420d0cc99cd7f073d2aad8fd05fd5bc3662a32fbd9a8ce,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,78,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
2f6911d4a2cd1481fd77e5ebcf034caae1fb61cdaad8aa3ba3808f4898518782,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,85,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
39bcb76ddfa0a8d3c4cfdd92361b3ef05129f73915e0303e8b6040f93c04e8c7,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,94,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e934cb3212b95f0a347cd0bc3cfbf6bf9b1b4ed3dc2bc212dba316257dbb7ae1,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,103,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
2063880cc61a2cd60c8854832b1ab539ba926157428e9dff1a1e382fe3ce8097,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,109,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
0f632c9cafe8ea169506caeb53b7fb6fc78fc40ff136c64ff9219a76c3dd52b5,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,116,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
e59a1472497d293e9774fa276e0dc5e70ae0da820a546afcb79381822787a561,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,122,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
5b0cde2951740b65f0282669319a17c03a2a368be8a6f6443266c8c426b7121e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,129,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
60d43120ebd67e4f3b5faaaa76667b6ed6f056b546a7dfc2bae256e04c9c64db,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleFrontController.java,135,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
87e21b79162c6b09487a8b2c4e985b13b90974daf3e8459fbb65e5dae8922333,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleMobilePubKeyController.java,18,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
d599ba284a37c5b74dc630a72fa3264087446fbb6d0f4ee1a70e92cf67724460,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleMobilePubKeyController.java,23,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
4c4948bb86c0cda9987b0193344f667745c4fc7a0964644691f9bbbaf38b8166,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleOtpController.java,27,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
dbb1eae04dcc1c95f5d83ed0f1d79fa7952315834e07361d79617cd7ec39b92b,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleOtpController.java,37,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
9b48a3ffc70a3de2e3557ad5da7e603f613d40402eaf35b7fc3e8698e69c4b58,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePcServerController.java,19,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8182ae73840f6f1a60844deb8f1c5eb9f737ea315b541035c400e0f0046b4ec4,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePhoneController.java,21,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
5bf9a8ab45d704c4713a07b1d5b39e8302e50a711f0c6ffabfef9df36f53dddb,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePhoneController.java,28,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
f231c6e143231499712b76307fa02423bf270b040fb5e7d25890a42ab555f2f4,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePhoneController.java,34,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
ba89d3fdbcaca05c4e594ae417e4e4a72943ddac3ce53894751fc0db7057af4d,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePhoneController.java,48,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
03de5a9b5589a39de1e7296cf79819cf19545c6105484d8ff422298fc81d631e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePhoneController.java,55,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
7710e08967669c682e314c1ac65860b66a976ebaeb20542981371b70498233ee,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePhoneController.java,62,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
ab9b8fca719c475e0e195eec6b214ac3b17279c68cdf142c886869fe566864e9,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimplePubKeyController.java,15,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
efcd0ad5c8ba68539681a1c32f7558c41c1b292a63d112667d485ccb2b349245,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleRfqController.java,26,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
b4fc524129b6f1e40a642e96df4c8986d9ecd03516670c2f71b40ab6cee921f2,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleRfqController.java,38,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
b22d428b1cf0afc69c70f43fd083a808c692f62d12a40ff4d7b30cb8ef59440e,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SimpleSystemInfoController.java,17,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
820fd7d08af0c005316911b21a2d87e903cf217b11681bda2660e2c35b8e1d99,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SupportController.java,22,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
16ba437c722031970e9d74bd1eada952cdd543ef97d8056f0965881001078b4d,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/SystemInfoController.java,20,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
44bd69b5746591917d1e854ac92db89b932bb2d3bce73cce6e78ba0a6dffb7a9,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/WebSocketController.java,32,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
989b9bdf4f9b666babd3b58890f83976be420667bff9446aa2c00fda8253573b,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/WebSocketController.java,44,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
80593f073bc3594244a7cf19c9e3a5a666079ce5813e9454e1334d9bd91d8a3d,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/WebSocketController.java,55,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
a656e00856157fc0883d3fda2ad6dd31c0f3b5dd5b0d91f465aa523da6352f07,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/controller/WebSocketController.java,68,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
8ca359fd41f3dc8baf698f9cd9d015f123d31b9b4ad118463622c61327c5263a,spring-reachable-without-preauthorize,src/main/java/su/atb/msa/forex/fxmsaggregator/webclient/FxmsRfqRequestsClient.java,10,warning,CWE-862,A01,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)",static_registry,new,,,,7.2;8.2;6.2.4,SOX-ITGC-ACCESS-01,CC6.1;CC6.3;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-862,none,,,"Web endpoint without explicit authorization annotation (Spring MVC, JAX-RS, or HTTP servlet handler)"
06e4251dd6186c1d860d82bc52b0bc5e49ede81bb632273417532c521557fd4a,taint-sink:baseUrl,src/main/java/su/atb/msa/forex/fxmsaggregator/webclient/BaseWebClient.java,52,error,CWE-918,A10,SSRF (HTTP client baseUrl builder),taint_embedded,new,,,,6.5.1;6.5.3;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-918,none,,,SSRF (HTTP client baseUrl builder)
4bfeed1e4cf540acbefd06d778ddebea44488d4f457bb43df11ccdd835eb5089,taint-sink:exchange,src/main/java/su/atb/msa/forex/fxmsaggregator/service/impl/SimpleAggregatorService.java,338,error,CWE-918,A10,SSRF (RestTemplate/WebClient.exchange),taint_embedded,new,,,,6.5.1;6.5.3;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-918,none,,,SSRF (RestTemplate/WebClient.exchange)
1fb4bc1e0c90c0c5efe01fee5ca46feb35ff6fe638cd2717b4f26cf6d0b2c493,taint-sink:getContent,src/main/java/su/atb/msa/forex/fxmsaggregator/service/DepositService.java,134,error,CWE-918,A10,SSRF (URL.getContent),taint_embedded,new,,,,6.5.1;6.5.3;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-918,none,,,SSRF (URL.getContent)
4b3dbd449adaafbd8ae45a084f3f4b379311d65b0752f563c497bf7b8c7a1806,taint-sink:readValue,src/main/java/su/atb/msa/forex/fxmsaggregator/listener/RabbitMqListener.java,50,error,CWE-502,A08,Unsafe deserialization (ObjectMapper.readValue),taint_embedded,new,,,,6.5.1;6.5.3;6.2.4,SOX-ITGC-APP-02,CC7.2;CC8.1,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-502,none,,,Unsafe deserialization (ObjectMapper.readValue)
4aabad505411c7f19fae3fc745033d427665a96fc467c8ace12f40a8ca1553a3,taint-sink:readValue,src/main/java/su/atb/msa/forex/fxmsaggregator/service/util/JsonMapperService.java,18,error,CWE-502,A08,Unsafe deserialization (ObjectMapper.readValue),taint_embedded,new,,,,6.5.1;6.5.3;6.2.4,SOX-ITGC-APP-02,CC7.2;CC8.1,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-502,none,,,Unsafe deserialization (ObjectMapper.readValue)
7b8426920a3dd5003081e0260a28174f58c1643b94c91c9f9cbbcef3c4b18a96,taint-sink:readValue,src/main/java/su/atb/msa/forex/fxmsaggregator/service/util/JsonMapperService.java,27,error,CWE-502,A08,Unsafe deserialization (ObjectMapper.readValue),taint_embedded,new,,,,6.5.1;6.5.3;6.2.4,SOX-ITGC-APP-02,CC7.2;CC8.1,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-502,none,,,Unsafe deserialization (ObjectMapper.readValue)
9e556dc5df4bf95de69c678cc6ad957c8ecb1ce2779a13b875810923fc562135,taint-sink:write,src/main/java/su/atb/msa/forex/fxmsaggregator/config/filter/AddPhoneFilter.java,78,error,CWE-79,A03,Cross-site scripting (write to document/stream),taint_embedded,new,,,,6.5.1;6.5.3;6.2.4,SOX-ITGC-APP-02,CC6.1;CC6.6;CC7.2,GOST-R-57580.1-2017-8.4;ISMG-FSTEC-UZP-9,CWE-79,none,,,Arbitrary file write (Files.write): Cross-site scripting (write to document/stream).
